tipo;codigo;tipologia;entidad_bancaria;terminal;direccion;ciudad_id;regional_id;compartido_con;cumpleanos;administrado;numero_site;marca;tipo_site;aseo;ayc;mantenimiento
ATM;764;X DEMANDA;Banco de Bogota;COOPSUYA I;KR 50 A # 49-29 PARQUE PPAL;138;7;N/A;Octubre;OFICINA;SITE-0532;DIEBOLD;CUBICULO INDEPENDIENTE;N/A;N/A;N/A
ATM;765;TIPO 3;Banco de Bogota;UTRAHUILCA BARAYA I;CL 2 C # 6-07;146;9;N/A;Mayo;OFICINA;SITE-0533;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;766;TIPO 3;Banco de Bogota;ULTRAHUILCA CAMPOALEGRE I;CL 18 # 8-63;151;9;N/A;Agosto;OFICINA;SITE-0534;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;767;TIPO 1;Banco de Bogota;UTRAHUILCA FLORENCIA I;CL 14 # 12-43;160;9;N/A;Octubre;OFICINA;SITE-0535;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;768;X DEMANDA;Banco de Bogota;CLINICA BONNADONA I;KR 49 C # 82 - 70;238;6;N/A;Octubre;ATLAS;SITE-0536;DIEBOLD;CABINA;N/A;N/A;N/A
ATM;769;TIPO 3;Banco de Bogota;UTRAHUILCA LA PLATA I;KR 5 # 4-15;176;9;N/A;Marzo;OFICINA;SITE-0537;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;770;TIPO 3;Banco de Bogota;UTRAHUILCA NEIVA I;KR 6 # 5-37;323;9;N/A;Agosto;OFICINA;SITE-0538;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;771;TIPO 1;Banco de Bogota;UTRAHUILCA PITALITO I;KR 4 # 6-10;196;9;N/A;Agosto;OFICINA;SITE-0539;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;772;TIPO 3;Banco de Bogota;UTRAHUILCA SAN AGUSTIN I;CL 3 # 10-18;208;9;N/A;Agosto;OFICINA;SITE-0540;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;773;TIPO 3;Banco de Bogota;UTRAHUILCA SANTA MARIA I;KR 4 # 10-22;214;9;N/A;Abril;OFICINA;SITE-0541;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;774;TIPO 3;Banco de Bogota;UTRAHUILCA TESALIA I;KR 9 # 5-44;221;9;N/A;Mayo;OFICINA;SITE-0542;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;775;TIPO 3;Banco de Bogota;UTRAHUILCA TIMANA I;KR 4 # 9 - 51 ;223;9;N/A;Noviembre;OFICINA;SITE-0543;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;776;TIPO 3;Banco de Bogota;UTRAHUILCA TIMANCO I;CL 16 S # 22 A-53;323;9;N/A;Noviembre;OFICINA;SITE-0544;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;777;TIPO 3;Banco de Bogota;COTRAFA GIRARDOTA I;CL 7 # 15-21;97;7;N/A;Septiembre;OFICINA;SITE-0545;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;778;TIPO 4;Banco de Bogota;COOTRAMED TARSO I;KR 19 # 19-52;136;7;N/A;Junio;OFICINA;SITE-0546;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;779;TIPO 3;Banco de Bogota;COTRAFA BELLO I;CL 46 # 49 -146;78;7;N/A;Agosto;OFICINA;SITE-0547;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;780;TIPO 9;Banco de Bogota;HIPINTO PIEDECUESTA I;KM 3 VIA  GUATIGUARA EN EL MUNICIPIO  PIEDECUESTA SANTANDER;195;9;N/A;Diciembre;BRINKS;SITE-0548;DIEBOLD;CABINA;L-S;N/A;X
ATM;781;TIPO 2;Banco de Bogota;CREDIFLORES EL LAGO I;KR 15 # 76-27;1;8;N/A;Agosto;ATLAS;SITE-0549;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;782;TIPO 3;Banco de Bogota;COOTRAIPI EL PLACER I;KR 7 # 4-39;291;4;N/A;Septiembre;PROSEGUR;SITE-0550;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;783;TIPO 3;Banco de Bogota;UTRAHUILCA MARTIRES I;KR 2 # 9-73;323;9;N/A;Octubre;OFICINA;SITE-0551;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;784;TIPO 4;Banco de Bogota;MERKEPAISA I;KR 45 # 65 S - 25;124;7;N/A;Octubre;ATLAS;SITE-0552;DIEBOLD;CABINA;D;N/A;X
ATM;785;TIPO 1;Banco de Bogota;CONGENTE CATAMA I;CL 35 A # 18 A - E, ESQ BARRIO MORICHAL;67;9;N/A;Octubre;PROSEGUR;SITE-0553;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;786;X DEMANDA;Banco de Bogota;COTRAFA FABRICATO I;CL 44 # 49-03 FABRICATO;78;7;N/A;Octubre;OFICINA;SITE-0554;DIEBOLD;CUBICULO INDEPENDIENTE;N/A;N/A;N/A
ATM;787;X DEMANDA;Banco de Bogota;PIO XII COCORNA I;CL 21 # 21-03;88;7;N/A;Abril;OFICINA;SITE-0555;DIEBOLD;CUBICULO INDEPENDIENTE;N/A;N/A;N/A
ATM;788;TIPO 3;Banco de Bogota;COONFIE GIGANTE I;CL 3 # 4-61 LOCAL 101;165;9;N/A;Septiembre;OFICINA;SITE-0556;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;789;X DEMANDA;Banco de Bogota;COOTRAMED LA PINTADA I;AV 30 # 30-72;105;7;N/A;Septiembre;OFICINA;SITE-0557;DIEBOLD;CUBICULO INDEPENDIENTE;N/A;N/A;N/A
ATM;790;TIPO 3;Banco de Bogota;OFICINA EL ZULIA I;AV 1 # 7-25;159;9;N/A;Mayo;OFICINA;SITE-0009;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;791;X DEMANDA;Banco de Bogota;COOFINEP ITUANGO I;CL BERRIO 20 # 19-08;102;7;N/A;Mayo;OFICINA;SITE-0558;DIEBOLD;CUBICULO INDEPENDIENTE;N/A;N/A;N/A
ATM;792;TIPO 2;Banco de Bogota;LA INTERNACIONAL CLUB BOSA I;CL 65 # 78 L- 53 S;1;5;N/A;Junio;TDV DEL SUR;SITE-0559;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;793;TIPO 1 B;Banco de Bogota;OFICINA KENNEDY CARAVANA II;CL 38 C S # 76-03;1;5;793-516;Mayo;OFICINA;SITE-3171;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;794;TIPO 1 B;Banco de Bogota;OFICINA CIUDAD CORDOBA II;KR 46 # 38 A-81;287;4;456-794;Mayo;OFICINA;SITE-0312;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;795;TIPO 3;Banco de Bogota;OFICINA ORITO I;CL 8 # 7 A -91 BARRIO CHAPINERO;23;8;N/A;Junio;OFICINA;SITE-0561;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;796;TIPO 4;Banco de Bogota;MUNICIPIO DE GUACHETA I;KR 4 # 4-29;14;8;N/A;Agosto;PROSEGUR;SITE-0562;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;797;TIPO 3 B;Banco de Bogota;OFICINA MONTERREY II;KR 6 # 16-90;185;9;797-548;Julio;OFICINA;SITE-3172;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;798;TIPO 4;Banco de Bogota;EDS PARQUE OLAYA I;KR 14 # 21 A-13;116;7;N/A;Octubre;PROSEGUR;SITE-0563;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;799;TIPO 4;Banco de Bogota;OFICINA CENTRO COMERCIAL UNICENTRO VALLEDUPAR I;CL 6 A # 9 - 17;282;6;N/A;Agosto;BRINKS;SITE-3235;DIEBOLD;SIN SITE;D;N/A;X
ATM;803;TIPO 4;Banco Popular;MALAMBO II;CL 10 # 16-36;326;6;N/A;Mayo;PROSEGUR;SITE-0566;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;804;TIPO 2;Banco Popular;TECNOLOGICO EDS ESSO SAN FERNANDO;KR 57 # 68 -27 LOCAL 1;1;8;N/A;Julio;ATLAS;SITE-0567;WINCOR;CUBICULO INDEPENDIENTE;D;D;X
ATM;806;TIPO 4;Banco Popular;SUBA LA GAITANA;TV 127 # 136A-18;1;8;N/A;Junio;BRINKS;SITE-0569;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;807;TIPO 4;Banco Popular;EDS ZEUS PUERTO ESTRELLA;CL 77 S # 54-51;104;7;N/A;Mayo;PROSEGUR;SITE-0570;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;813;TIPO 2;Banco Popular;TECNOLOGICO VILLAS DEL DORADO I;KR 110 # 69B-30;1;8;N/A;Junio;BRINKS;SITE-0575;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;817;TIPO 4;Banco Popular;LA GRAN COLOMBIA LA 70;KR 70 # 2-21;287;4;N/A;Mayo;PROSEGUR;SITE-0578;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;819;TIPO 3 B;Banco Popular;TECNOLOGICO C.C. SAN FERNANDO PLAZA III;CL 1 S# 35 - 524;112;7;6529-6530-819;Julio;PROSEGUR;SITE-3079;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;822;TIPO 4;Banco Popular;C.C. PLAZA COLON;TV 54 # 30 - 769;242;6;N/A;Junio;TDV DEL SUR;SITE-0580;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;823;TIPO 4;Banco Popular;UNICO YUMBO;CL  15 # 5 - 100;317;4;N/A;Agosto;PROSEGUR;SITE-0581;DIEBOLD;CABINA;D;N/A;X
ATM;825;TIPO 1 B;Banco Popular;TECNOLOGICO BARRIO JORDAN III;CL 67 # 5-26;174;9;936-935-825;Julio;PROSEGUR;SITE-3182;WINCOR;SIN SITE;F.S.;D;X
ATM;830;TIPO 2;Banco Popular;TECNOLOGICO ALFONSO LOPEZ I;CL 91 S # 5 A - 17;1;5;N/A;Enero;BRINKS;SITE-0585;WINCOR;CUBICULO INDEPENDIENTE;D;D;X
ATM;831;TIPO 2;Banco Popular;SUBA CARRERA 92;KR 92 # 157 A - 37 LOCAL 2;1;8;N/A;Junio;BRINKS;SITE-0586;WINCOR;CUBICULO INDEPENDIENTE;D;D;X
ATM;835;TIPO 4;Banco Popular;POLICIA DEL QUINDIO;AV CENTENARIO CL 2 N;76;7;N/A;Noviembre;PROSEGUR;SITE-0587;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;836;TIPO 4;Banco Popular;BATTALON GUASIMALES;AV 1 EL PORTICO CANTON MILITAR SAN JORGE;155;9;N/A;Julio;PROSEGUR;SITE-0588;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;838;TIPO 1 B;Banco Popular;TECNOLOGICO EL POBLADO III;KR 43 A # 11-127;112;7;6734-6735-838;Julio;PROSEGUR;SITE-3111;DIEBOLD;SIN SITE;F.S.;D;X
ATM;839;TIPO 4;Banco Popular;TERMINAL DE TRANSPORTES IBAGUE;KR 2 # 28-86;174;9;N/A;Agosto;PROSEGUR;SITE-0590;DIEBOLD;CABINA;D;N/A;X
ATM;840;TIPO 1 B;Banco Popular;AVENIDA QUINTA I;KR 5 # 39-100;174;9;6282-6159-840;Julio;PROSEGUR;SITE-3048;DIEBOLD;SIN SITE;F.S.;D;X
ATM;842;TIPO 4 B;Banco Popular;TECNOLOGICO SAN NICOLAS III;KR 5 # 19-71;287;4;6445-6442-842;Julio;TDV DEL SUR;SITE-3069;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;847;TIPO 1 B;Banco Popular;TECNOLOGICO GARZON III;CL 6 # 8-41;164;9;6892-6872-847;Julio;PROSEGUR;SITE-3145;WINCOR;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;851;TIPO 8;Banco Popular;PALACIO DE JUSTICIA CALI;KR 10 # 12-15;287;4;N/A;Febrero;PROSEGUR;SITE-0595;WINCOR;CABINA;L-V;N/A;X
ATM;854;TIPO 1 B;Banco Popular;TECNOLOGICO IMBANACO III;CL 5 D # 38 A-35 LOCAL 1-22;287;4;6827-6828-854;Julio;ATLAS;SITE-3134;DIEBOLD;SIN SITE;F.S.;D;X
ATM;856;TIPO 4;Banco Popular;BARRIO HACIENDA SAN JUAN;CL 85 # 55-18;150;9;N/A;Octubre;ATLAS;SITE-0598;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;857;TIPO 1 B;Banco Popular;TECNOLOGICO ALAMEDA III;KR 9 # 29-18;287;4;6852-6853-857;Julio;TDV DEL SUR;SITE-3139;DIEBOLD;SIN SITE;F.S.;D;X
ATM;858;TIPO 4;Banco Popular;EDS LA VIRGEN;KR 14 # 3-19 LOCAL 3;150;9;N/A;Octubre;ATLAS;SITE-0599;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;860;TIPO 3 B;Banco Popular;TECNOLOGICO MADRID II;KR 6 # 8-75 LOCAL 1;19;8;6805-0866-0860;Julio;TDV DEL SUR;SITE-3131;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;861;TIPO 4;Banco Popular;LA GRAN COLOMBIA LOS MANGOS II;DG 26 N TV 73 A-04;287;4;N/A;Octubre;TDV DEL SUR;SITE-0601;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;864;TIPO 4;Banco Popular;CIUDADELA COLSUBSIDIO;CL 80 # 112-05;1;8;N/A;Noviembre;BRINKS;SITE-0604;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;866;TIPO 3 B;Banco Popular;TECNOLOGICO MADRID III;KR 6 # 8-75 LOCAL 1;19;8;6805-0866-0860;Julio;TDV DEL SUR;SITE-3131;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;871;TIPO 4 B;Banco Popular;TECNOLOGICO BOCHICA SUR I;KR 5 I # 48 L- 44 S;1;5;871-872;Enero;BRINKS;SITE-3174;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;872;TIPO 4 B;Banco Popular;TECNOLOGICO BOCHICA SUR II;KR 5 I # 48 L- 44 S;1;5;871-872;Enero;BRINKS;SITE-3174;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;873;TIPO 4;Banco Popular;TECNOLOGICO LA SERENA I;AV CIUD DE CALI # 90 - 09 LOCAL 101;1;8;N/A;Diciembre;BRINKS;SITE-0607;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;874;TIPO 2 B;Banco Popular;TECNOLOGICO CAREPA III;KR 73 # 76 B-21 BARRIO MARIA CANO;81;7;6903-6901-874;Agosto;PROSEGUR;SITE-3146;DIEBOLD;SIN SITE;D;D;X
ATM;875;TIPO 1 B;Banco Popular;TECNOLOGICO EL GUABITO II;KR 8 # 31-70;287;4;875-6806;Agosto;TDV DEL SUR;SITE-3175;WINCOR;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;879;TIPO 4;Banco Popular;EDS LA ALBORADA;KR 22 # 4 D-15;67;9;N/A;Enero;PROSEGUR;SITE-0610;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;880;TIPO 4;Banco Popular;C.C. SAN FERNANDO;CL 31 # 83 B-04;242;6;N/A;Diciembre;PROSEGUR;SITE-0611;WINCOR;CABINA;D;N/A;X
ATM;887;TIPO 4;Banco Popular;DIANA TURBAY;KR 5 # 48 R - 15 S;1;5;N/A;Enero;TDV DEL SUR;SITE-0616;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;893;TIPO 1 B;Banco Popular;TECNOLOGICO FUSAGASUGA III;CL 8 A # 3-99 AV LAS PALMAS;50;5;6836-6837-893;Julio;TDV DEL SUR;SITE-3136;WINCOR;SIN SITE;F.S.;D;X
ATM;898;TIPO 1 B;Banco Popular;TECNOLOGICO SANTA MONICA III;CL 30 # 71-25;242;6;901-900-898;Julio;PROSEGUR;SITE-3176;WINCOR;SIN SITE;F.S.;D;X
ATM;900;TIPO 1 B;Banco Popular;TECNOLOGICO SANTA MONICA I;CL 30 # 71-25;242;6;901-900-898;Septiembre;PROSEGUR;SITE-3176;WINCOR;SIN SITE;F.S.;D;X
ATM;901;TIPO 1 B;Banco Popular;TECNOLOGICO SANTA MONICA II;CL 30 # 71-25;242;6;901-900-898;Septiembre;PROSEGUR;SITE-3176;WINCOR;SIN SITE;F.S.;D;X
ATM;902;TIPO 2 B;Banco Popular;TECNOLOGICO MIRADOR DE TAKAY I;KR 33 D # 25 D-20;1;8;903-902;Julio;TDV DEL SUR;SITE-3177;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;903;TIPO 2 B;Banco Popular;TECNOLOGICO MIRADOR DE TAKAY II;KR 33 D # 25 D-20;1;8;903-902;Julio;TDV DEL SUR;SITE-3177;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;907;TIPO 4 B;Banco Popular;TECNOLOGICO C.C. PLAZA DE LAS AMERICAS I;TV 71 D # 26-94 S LOCAL 19 - 20;1;5;0907-0908-0999;Septiembre;TDV DEL SUR;SITE-2673;DIEBOLD;SIN SITE;D;N/A;X
ATM;908;TIPO 4 B;Banco Popular;TECNOLOGICO C.C. PLAZA DE LAS AMERICAS II;TV 71 D # 26-94 S LOCAL 19 - 20;1;5;0907-0908-0999;Septiembre;TDV DEL SUR;SITE-2673;DIEBOLD;SIN SITE;D;N/A;X
ATM;913;TIPO 1 B;Banco Popular;TECNOLOGICO PARQUE 93 I;KR 11 # 93-43;1;8;914-913-6193;Noviembre;TDV DEL SUR;SITE-3179;DIEBOLD;SIN SITE;F.S.;D;X
ATM;914;TIPO 1 B;Banco Popular;TECNOLOGICO PARQUE 93 II;KR 11 # 93-43;1;8;914-913-6193;Noviembre;TDV DEL SUR;SITE-3179;DIEBOLD;SIN SITE;F.S.;D;X
ATM;915;TIPO 3 B;Banco Popular;TECNOLOGICO PUENTE ARANDA I;CL 13 # 60-72;1;5;916-915-994;Noviembre;TDV DEL SUR;SITE-3180;WINCOR;SIN SITE;F.S.;N/A;X
ATM;916;TIPO 3 B;Banco Popular;TECNOLOGICO PUENTE ARANDA II;CL 13 # 60-72;1;5;916-915-994;Noviembre;TDV DEL SUR;SITE-3180;WINCOR;SIN SITE;F.S.;N/A;X
ATM;920;TIPO 4;Banco Popular;CASA GRANDE VILLA DEL LAGO;KR 25 F # 70 D-36;287;4;N/A;Abril;PROSEGUR;SITE-0625;DIEBOLD;CABINA;D;N/A;X
ATM;922;TIPO 3;Banco Popular;C.C. CALIMA;CL 19 # 28 - 80 LOCAL 124;1;5;N/A;Junio;TDV DEL SUR;SITE-3223;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;923;TIPO 3;Banco Popular;C.C. CENTRO MAYOR;CL 38 A S # 34 D - 50 LOCAL 1008;1;5;N/A;Junio;TDV DEL SUR;SITE-3219;WINCOR;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;924;TIPO 3 B;Banco Popular;TECNOLOGICO DOSQUEBRADAS III;KR 16 # 36-98 ASD;92;7;6919-6920-924;Julio;ATLAS;SITE-3147;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;926;TIPO 4;Banco Popular;LA GRAN COLOMBIA GAITAN;CL 72 # 1 D-04;287;4;N/A;Diciembre;TDV DEL SUR;SITE-0628;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;928;TIPO 4;Banco Popular;LA GRAN COLOMBIA LOS MANGOS;DG 26 TV 73 A-25;287;4;N/A;Diciembre;TDV DEL SUR;SITE-0630;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;929;TIPO 4;Banco Popular;MERCAMIO CALLE 5;CL 5 # 59 A-17;287;4;N/A;Diciembre;TDV DEL SUR;SITE-0631;DIEBOLD;CABINA;D;N/A;X
ATM;930;TIPO 4;Banco Popular;SABANALARGA II;CL 21 # 18-04;269;6;N/A;Enero;PROSEGUR;SITE-0632;DIEBOLD;SIN SITE;D;N/A;X
ATM;932;TIPO 4;Banco Popular;EDS TEXACO ACACIAS;AV 23 # 15;142;9;N/A;Diciembre;PROSEGUR;SITE-0634;DIEBOLD;SIN SITE;D;N/A;X
ATM;933;X DEMANDA;Banco Popular;MIGRACION CAJERO MATRIZ PISO 14;CL 17 # 7-35 P 12;1;5;N/A;Mayo;TDV DEL SUR;SITE-0635;DIEBOLD;SIN SITE;N/A;N/A;N/A
ATM;935;TIPO 1 B;Banco Popular;TECNOLOGICO BARRIO JORDAN I;CL 67 # 5-26;174;9;936-935-825;Diciembre;PROSEGUR;SITE-3182;WINCOR;SIN SITE;F.S.;D;X
ATM;936;TIPO 1 B;Banco Popular;TECNOLOGICO BARRIO JORDAN II;CL 67 # 5-26;174;9;936-935-825;Diciembre;PROSEGUR;SITE-3182;WINCOR;SIN SITE;F.S.;D;X
ATM;937;TIPO 1 B;Banco Popular;TECNOLOGICO MAICAO I;CL 12 KR 9 ESQ;258;6;938-937-6992;Marzo;PROSEGUR;SITE-3183;DIEBOLD;SIN SITE;F.S.;D;X
ATM;938;TIPO 1 B;Banco Popular;TECNOLOGICO MAICAO II;CL 12 KR 9 ESQ;258;6;938-937-6992;Marzo;PROSEGUR;SITE-3183;DIEBOLD;SIN SITE;F.S.;D;X
ATM;939;TIPO 3 B;Banco Popular;TECNOLOGICO VILLACOLOMBIA I;CL 51 # 14-12;287;4;940-939;Enero;TDV DEL SUR;SITE-3184;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;940;TIPO 3 B;Banco Popular;TECNOLOGICO VILLACOLOMBIA II;CL 51 # 14-12;287;4;940-939;Enero;TDV DEL SUR;SITE-3184;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;944;TIPO 3;Banco Popular;66;KR 4 # 3-25;66;5;N/A;Diciembre;TDV DEL SUR;SITE-0639;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;947;TIPO 4;Banco Popular;TRANSITO ENVIGADO;CL 49 S  # 48-28;95;7;N/A;Agosto;PROSEGUR;SITE-0642;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;949;TIPO 1;Banco Popular;OFICINA YUMBO;KR 4 # 6-31;317;4;N/A;Enero;PROSEGUR;SITE-0644;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;952;TIPO 4;Banco Popular;DIJIN;AV EL DORADO # 75-25;1;5;N/A;Febrero;BRINKS;SITE-0647;DIEBOLD;CABINA;D;N/A;X
ATM;953;TIPO 4;Banco Popular;INDOAMERICANA;KR 15 # 39-14;1;8;N/A;Marzo;TDV DEL SUR;SITE-0648;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;959;TIPO 2 B;Banco Popular;TECNOLOGICO BOMBEROS I;KR 79 # 42-38 S;1;5;959-960;Marzo;TDV DEL SUR;SITE-3185;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;960;TIPO 2 B;Banco Popular;TECNOLOGICO BOMBEROS II;KR 79 # 42-38 S;1;5;959-960;Marzo;TDV DEL SUR;SITE-3185;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;962;TIPO 2;Banco Popular;SUPERMERCADO EL HUERTO;CL 166 # 46-41;1;8;N/A;Febrero;BRINKS;SITE-0654;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;965;TIPO 2;Banco Popular;FONTIBON CALLE 18;CL 18 # 104 B-50;1;5;N/A;Febrero;TDV DEL SUR;SITE-0657;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;966;TIPO 4;Banco Popular;C.C. SAN ANDRESITO DEL NORTE;CL 195 # 21-48 LOCAL 5;1;8;N/A;Marzo;ATLAS;SITE-0658;DIEBOLD;CABINA;D;N/A;X
ATM;968;X DEMANDA;Banco Popular;MIGRACION CASA MATRIZ II PISO 12;CL 17 # 7-35 P 12;1;5;N/A;Mayo;TDV DEL SUR;SITE-0659;WINCOR;SIN SITE;N/A;N/A;N/A
ATM;971;TIPO 4;Banco Popular;ESCUELA INVESTIGACION CRIMINAL;AV CARACAS # 2-51 S;1;5;N/A;Agosto;TDV DEL SUR;SITE-0011;WINCOR;CABINA;D;N/A;X
ATM;974;TIPO 4;Banco Popular;ARIZONA PLAZA COMERCIAL;KR 58 A # 167-58 LOCAL 63;1;8;N/A;Enero;ATLAS;SITE-0662;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;975;TIPO 4;Banco Popular;BACHUE;CL 86 A # 95 F-71 INT 106;1;8;N/A;Abril;ATLAS;SITE-0663;WINCOR;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;976;TIPO 2;Banco Popular;BRITALIA;CL 46 # 81 C-62 C;1;5;N/A;Febrero;TDV DEL SUR;SITE-0664;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;982;TIPO 2 B;Banco Popular;TECNOLOGICO SAN FRANCISCO SUR;DG 62 S # 19 A-43;1;5;982-984;Abril;TDV DEL SUR;SITE-0669;WINCOR;SIN SITE;D;D;X
ATM;984;TIPO 2 B;Banco Popular;TECNOLOGICO SAN FRANCISCO SUR II;DG 62 S #  19A - 43;1;5;982-984;Noviembre;TDV DEL SUR;SITE-0669;WINCOR;SIN SITE;D;D;X
ATM;988;TIPO 3 B;Banco Popular;TECNOLOGICO C.C. VIVA BUENAVENTURA III;CL 2 # 66 - 86 KM 11 LOCAL 1-13;284;4;6164-6162-988;Julio;ATLAS;SITE-3025;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;989;Tipo 3 B;Banco Popular;TECNOLOGICO C.C. AMERICANO I;KR 38 # 74 - 61 LOCAL 109;238;6;990-989-6446;Abril;TDV DEL SUR;SITE-3187;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;990;TIPO 3 B;Banco Popular;TECNOLOGICO C.C. AMERICANO II;KR 38 # 74 - 61 LOCAL 109;238;6;990-989-6446;Abril;TDV DEL SUR;SITE-3187;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;991;TIPO 4;Banco Popular;CAPITAL TOWERS;AV LA ESPERANZA CL 24 # 51-40;1;5;N/A;Septiembre;ATLAS;SITE-0674;WINCOR;CABINA;D;N/A;X
ATM;992;TIPO 3 B;Banco Popular;TECNOLOGICO ALTAVISTA III;AK 1 # 65 D-58 S L OCAL 1-96  (VIA USME);1;5;6780-6695-992;Junio;TDV DEL SUR;SITE-3125;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;994;TIPO 3 B;Banco Popular;TECNOLOGICO PUENTE ARANDA III;CL 13 # 60-72;1;5;916-915-994;Julio;TDV DEL SUR;SITE-3180;WINCOR;SIN SITE;F.S.;N/A;X
ATM;996;TIPO 4;Banco Popular;BOCAO DEL REY;CL 29 # 14 A-22;115;7;N/A;Marzo;BRINKS;SITE-0675;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;997;TIPO 1 B;Banco Popular;TECNOLOGICO NUEVO COUNTRY III;KR 14 # 81-19 LOCAL 2;1;8;6870-6871-997;Julio;TDV DEL SUR;SITE-3142;WINCOR;SIN SITE;F.S.;D;X
